date,campaign_name,cost,purchases,conv_value,impressions,clicks,ctr,cpm,frequency,add_to_cart
2026-06-11,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,81.43,2,172.33,18955,182,0.0096,4.296,1.2133,16
2026-06-11,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,66.29,null,null,17873,644,0.036,3.7089,1.195,null
2026-06-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,276.74,4,293.24,42145,300,0.0071,6.5664,1.325,23
2026-06-11,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,302.01,15,837.51,20778,339,0.0163,14.5351,1.6765,58
2026-06-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,197.18,3,101.4,55812,579,0.0104,3.5329,1.2919,22
2026-06-11,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,191.79,15,528.8,29708,502,0.0169,6.4558,1.6625,51
2026-06-11,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,209.98,6,313.8,34157,202,0.0059,6.1475,1.4074,22
2026-06-11,ASUC-(HISTO)-UK-(UK)-PERF-RTG,236.45,9,735.54,18121,295,0.0163,13.0484,1.6361,35
2026-06-11,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,114.5,1,104.35,11627,73,0.0063,9.8478,1.3133,8
2026-06-11,ASUC-(HISTO)-US-(US)-PERF-RTG,147.1,7,756.11,6757,89,0.0132,21.77,1.455,22
2026-06-11,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.38,null,null,618,11,0.0178,10.3236,1.0977,null
2026-06-11,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12.6,null,null,858,23,0.0268,14.6853,1.5106,1
2026-06-11,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,28.96,null,null,5412,54,0.01,5.3511,1.1624,2
2026-06-11,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,27.57,3,164.82,3107,55,0.0177,8.8735,1.4966,5
2026-06-11,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,89.44,3,143.42,19769,127,0.0064,4.5243,1.1213,16
2026-06-11,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,48.73,1,32.11,7309,122,0.0167,6.6671,1.6307,11
2026-06-11,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.81,2,177.18,2883,41,0.0142,8.9525,1.1705,4
2026-06-11,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,32.96,2,180.29,3181,46,0.0145,10.3615,1.504,22
2026-06-11,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,62.4,1,34.72,35797,561,0.0157,1.7432,1.2078,16
2026-06-11,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,61.11,4,186,22790,365,0.016,2.6814,1.6844,24
2026-06-11,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,69.23,1,null,16104,163,0.0101,4.2989,1.1567,9
2026-06-11,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,59.29,1,61.04,10328,229,0.0222,5.7407,1.7755,15
2026-06-11,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,86.07,2,114.75,32838,361,0.011,2.621,1.3024,9
2026-06-11,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,81.52,5,191.19,18980,357,0.0188,4.295,1.7051,22
2026-06-11,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.14,1,109.86,2684,11,0.0041,2.6602,1.2524,3
2026-06-11,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.28,null,null,2539,16,0.0063,3.655,1.6815,1
2026-06-11,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.03,null,null,1414,21,0.0149,7.0934,1.0624,5
2026-06-11,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8.13,2,115.79,751,12,0.016,10.8256,1.505,7
2026-06-11,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15.93,null,null,1913,27,0.0141,8.3272,1.243,4
2026-06-11,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,20.74,null,null,2052,35,0.0171,10.1072,1.6119,4
2026-06-11,ASUC-(NEW)-PERF-RTG-WARM-ROW,38.01,1,68.54,7794,112,0.0144,4.8768,1.4817,12
2026-06-11,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.96,null,null,2027,48,0.0237,3.4336,1.1703,4
2026-06-11,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.08,null,null,855,19,0.0222,4.7719,1.4767,2
2026-06-11,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.38,null,null,2028,26,0.0128,3.6391,1.1368,3
2026-06-11,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.14,1,23.46,1648,37,0.0225,3.7257,1.4955,4
2026-06-11,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,3.71,null,null,370,3,0.0081,10.027,1.1078,1
2026-06-11,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.54,1,38.55,442,10,0.0226,10.2715,1.5137,1
2026-06-11,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,100.67,2,134.6,13533,94,0.0069,7.4389,1.1643,4
2026-06-11,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,138.56,null,null,10796,163,0.0151,12.8344,1.6548,6
2026-06-11,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,79.04,2,138.96,8079,36,0.0045,9.7834,1.3537,8
2026-06-11,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,60.09,null,null,2468,32,0.013,24.3476,1.2068,null
2026-06-11,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,54.22,null,null,2386,25,0.0105,22.7242,1.5101,null
2026-06-11,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,50.69,1,43.48,2497,30,0.012,20.3004,1.4123,5
2026-06-12,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,460.7,18,1518.15,106444,1156,0.0109,4.3281,1.2438,65
2026-06-12,ASUC-(ALL)-PERF-KIDS-INTER,713.33,40,2452.28,219609,1951,0.0089,3.2482,1.319,184
2026-06-12,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,258.63,19,1425.21,29959,538,0.018,8.6328,2.5925,73
2026-06-12,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,85.62,3,185.48,18139,176,0.0097,4.7202,1.1971,21
2026-06-12,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,81.78,null,null,28348,1079,0.0381,2.8849,1.2341,2
2026-06-12,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,303.95,11,387.27,49226,369,0.0075,6.1746,1.3212,44
2026-06-12,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,336.74,19,1123.43,24385,471,0.0193,13.8093,1.7775,69
2026-06-12,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,184.2,4,159.74,50177,562,0.0112,3.671,1.3179,15
2026-06-12,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,242.4,10,332.57,42254,573,0.0136,5.7367,1.6252,46
2026-06-12,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,302.17,5,434.56,50807,321,0.0063,5.9474,1.4046,15
2026-06-12,ASUC-(HISTO)-UK-(UK)-PERF-RTG,247.69,8,764.82,18951,304,0.016,13.07,1.6889,28
2026-06-12,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,127.86,4,292.18,10322,68,0.0066,12.3871,1.4905,9
2026-06-12,ASUC-(HISTO)-US-(US)-PERF-RTG,154.44,6,324.07,6975,95,0.0136,22.1419,1.516,13
2026-06-12,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,9.56,1,109.55,779,17,0.0218,12.2721,1.0628,1
2026-06-12,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12.61,null,null,824,18,0.0218,15.3034,1.4584,3
2026-06-12,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,38.14,null,null,7148,66,0.0092,5.3358,1.1481,3
2026-06-12,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,44.2,4,186.08,5506,78,0.0142,8.0276,1.5414,12
2026-06-12,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,90.84,1,102.36,18990,156,0.0082,4.7836,1.2086,8
2026-06-12,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,67.42,4,202.23,10758,163,0.0152,6.267,1.7524,15
2026-06-12,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.92,4,194.24,2541,25,0.0098,10.2007,1.1354,5
2026-06-12,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,41.85,2,155.21,3624,53,0.0146,11.548,1.9094,13
2026-06-12,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,81.81,4,137,47950,645,0.0135,1.7062,1.2991,11
2026-06-12,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,86.93,4,115.2,31955,535,0.0167,2.7204,1.89,33
2026-06-12,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,77.21,1,84.19,20073,139,0.0069,3.8465,1.2145,8
2026-06-12,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,70.17,3,99.21,12163,224,0.0184,5.7691,1.6578,4
2026-06-12,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,105.02,null,null,42111,433,0.0103,2.4939,1.2611,6
2026-06-12,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,94.62,4,94.94,24377,411,0.0169,3.8815,1.6921,17
2026-06-12,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,10.56,1,80.39,3590,23,0.0064,2.9415,1.1732,3
2026-06-12,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.32,1,169.85,2577,23,0.0089,3.6166,1.6562,9
2026-06-12,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12.81,null,null,1502,18,0.012,8.5286,1.0775,1
2026-06-12,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8.71,null,null,807,20,0.0248,10.7931,1.4889,null
2026-06-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,11.14,null,null,1771,26,0.0147,6.2902,1.1537,3
2026-06-12,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,27.74,1,32.11,2404,37,0.0154,11.5391,1.6882,null
2026-06-12,ASUC-(NEW)-PERF-RTG-WARM-ROW,42.22,2,95.25,8889,135,0.0152,4.7497,1.3495,13
2026-06-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.12,null,null,1919,14,0.0073,3.7103,1.1216,1
2026-06-12,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.86,1,61.9,1165,35,0.03,5.03,1.471,1
2026-06-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,6.98,null,null,1996,23,0.0115,3.497,1.0866,6
2026-06-12,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.06,1,23.46,1907,34,0.0178,3.7021,1.5657,5
2026-06-12,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.51,null,null,730,7,0.0096,7.5479,1.0863,null
2026-06-12,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.17,null,null,639,26,0.0407,9.6557,1.5398,null
2026-06-12,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,135.12,null,null,19350,144,0.0074,6.9829,1.1659,3
2026-06-12,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,172.39,6,511.49,14284,217,0.0152,12.0687,1.7557,28
2026-06-12,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,85.99,1,27.98,7101,40,0.0056,12.1096,1.5251,2
2026-06-12,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,58.56,2,121.26,1934,35,0.0181,30.2792,1.1865,4
2026-06-12,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,63.88,1,66.69,2210,24,0.0109,28.905,1.3873,7
2026-06-12,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,62.62,4,519.69,2786,42,0.0151,22.4767,1.3717,14
2026-06-13,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,523.7,19,1605.57,98826,1174,0.0119,5.2992,1.2359,135
2026-06-13,ASUC-(ALL)-PERF-KIDS-INTER,723.92,50,2695.89,251715,2178,0.0087,2.876,1.2679,203
2026-06-13,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,311.78,30,1236.18,34385,629,0.0183,9.0673,2.6234,102
2026-06-13,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,120.17,4,203.79,22475,219,0.0097,5.3468,1.186,8
2026-06-13,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,79.6,1,43.37,29060,910,0.0313,2.7392,1.1756,1
2026-06-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,335.5,10,514.79,59884,362,0.006,5.6025,1.3529,31
2026-06-13,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,318.51,9,404.98,25769,285,0.0111,12.3602,1.6449,26
2026-06-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,220.86,4,264.81,62708,665,0.0106,3.522,1.2962,22
2026-06-13,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,243.63,11,464.81,38740,541,0.014,6.2888,1.5897,37
2026-06-13,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,312.45,6,330.87,54681,316,0.0058,5.7141,1.4258,24
2026-06-13,ASUC-(HISTO)-UK-(UK)-PERF-RTG,282.15,5,307.68,21304,308,0.0145,13.244,1.7197,29
2026-06-13,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,113.86,6,532.7,8924,68,0.0076,12.7589,1.526,15
2026-06-13,ASUC-(HISTO)-US-(US)-PERF-RTG,164.96,9,810.3,7619,95,0.0125,21.6511,1.5241,29
2026-06-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6.13,null,null,500,7,0.014,12.26,1.073,null
2026-06-13,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11.64,null,null,772,11,0.0142,15.0777,1.4818,1
2026-06-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,47.83,1,28.5,10658,75,0.007,4.4877,1.2055,2
2026-06-13,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,54.05,null,null,6623,95,0.0143,8.161,1.5587,7
2026-06-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,99.52,null,null,22623,149,0.0066,4.3991,1.2038,3
2026-06-13,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,54.77,5,374.49,7843,103,0.0131,6.9833,1.6432,20
2026-06-13,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,22.9,null,null,2250,24,0.0107,10.1778,1.1387,1
2026-06-13,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.22,1,46.35,3698,55,0.0149,10.6057,1.5669,3
2026-06-13,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,115.53,6,408.2,64445,701,0.0109,1.7927,1.3679,40
2026-06-13,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,75.4,10,335.8,28787,507,0.0176,2.6192,1.6697,27
2026-06-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,82.48,2,81.7,21270,170,0.008,3.8778,1.2033,12
2026-06-13,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,67.99,1,37.19,10736,158,0.0147,6.3329,1.9161,14
2026-06-13,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,118.86,1,35.9,38355,460,0.012,3.0989,1.3683,16
2026-06-13,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,113.12,8,372.79,27501,464,0.0169,4.1133,1.7862,47
2026-06-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5.51,null,null,1748,10,0.0057,3.1522,1.2022,null
2026-06-13,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,10.65,null,null,2430,22,0.0091,4.3827,1.6486,null
2026-06-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10.84,2,112.12,1165,19,0.0163,9.3047,1.1032,8
2026-06-13,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.43,1,52.2,765,11,0.0144,12.3268,1.6071,1
2026-06-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,13.92,1,45.45,2269,22,0.0097,6.1349,1.0951,null
2026-06-13,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.49,3,159.25,2107,52,0.0247,11.6232,1.8133,10
2026-06-13,ASUC-(NEW)-PERF-RTG-WARM-ROW,47.89,1,77.22,9285,139,0.015,5.1578,1.5032,9
2026-06-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6.78,null,null,1666,31,0.0186,4.0696,1.1159,1
2026-06-13,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.78,null,null,821,15,0.0183,5.8222,1.3845,null
2026-06-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.52,null,null,1864,32,0.0172,4.0343,1.1311,2
2026-06-13,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.97,null,null,1812,48,0.0265,3.8466,1.484,null
2026-06-13,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.86,null,null,880,9,0.0102,7.7955,1.1733,null
2026-06-13,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.79,null,null,505,12,0.0238,9.4851,1.4225,1
2026-06-13,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,142.55,4,331.09,18734,139,0.0074,7.6092,1.1706,16
2026-06-13,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,161.69,4,268.36,13337,192,0.0144,12.1234,1.5408,13
2026-06-13,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,127.11,4,236.27,10381,58,0.0056,12.2445,1.5199,9
2026-06-13,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,54.44,1,52.05,1716,26,0.0152,31.7249,1.1165,null
2026-06-13,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,53.47,null,null,2453,24,0.0098,21.7978,1.5745,null
2026-06-13,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,48.44,4,485.8,2194,30,0.0137,22.0784,1.2959,33
2026-06-14,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,536.1,28,1595.56,107846,1187,0.011,4.971,1.3651,138
2026-06-14,ASUC-(ALL)-PERF-KIDS-INTER,663.42,28,1529.35,250909,1783,0.0071,2.6441,1.2739,181
2026-06-14,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,340.77,29,2012.89,41843,693,0.0166,8.144,2.8665,116
2026-06-14,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,118.12,9,556.06,20541,228,0.0111,5.7505,1.3024,36
2026-06-14,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,85.1,null,null,29354,758,0.0258,2.8991,1.2323,5
2026-06-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,374.48,8,296.64,93041,341,0.0037,4.0249,1.4134,33
2026-06-14,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,419.41,13,882.02,38128,257,0.0067,11.0001,1.9111,36
2026-06-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,208.8,10,611.56,70309,571,0.0081,2.9697,1.3222,32
2026-06-14,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,277.39,12,453.17,50888,555,0.0109,5.451,1.7511,50
2026-06-14,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,353.21,4,185.37,83518,368,0.0044,4.2291,1.5346,14
2026-06-14,ASUC-(HISTO)-UK-(UK)-PERF-RTG,279.26,12,917.83,22454,340,0.0151,12.437,1.6206,41
2026-06-14,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,133.04,2,78.07,15578,57,0.0037,8.5402,1.4223,8
2026-06-14,ASUC-(HISTO)-US-(US)-PERF-RTG,185.2,9,910.87,9472,101,0.0107,19.5524,1.639,40
2026-06-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8.78,1,42.61,667,15,0.0225,13.1634,1.1847,1
2026-06-14,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15.54,1,85.23,933,27,0.0289,16.6559,1.5421,3
2026-06-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,45.89,4,202.65,10252,78,0.0076,4.4762,1.2007,6
2026-06-14,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,51.22,1,36.83,6580,104,0.0158,7.7842,1.5457,9
2026-06-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,106.48,null,null,26623,147,0.0055,3.9995,1.2787,12
2026-06-14,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,64.16,5,231.16,10950,143,0.0131,5.8594,1.716,23
2026-06-14,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,29.77,null,null,3606,37,0.0103,8.2557,1.1727,1
2026-06-14,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,50.97,2,269.18,4665,56,0.012,10.926,1.5391,4
2026-06-14,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,98.98,4,205.8,65042,592,0.0091,1.5218,1.2888,31
2026-06-14,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,105.61,7,280.4,43361,844,0.0195,2.4356,1.8009,49
2026-06-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,81.54,null,null,33016,161,0.0049,2.4697,1.2315,3
2026-06-14,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,78.35,2,72.74,15318,237,0.0155,5.1149,1.8083,8
2026-06-14,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,132.83,5,276.67,60544,524,0.0087,2.1939,1.259,26
2026-06-14,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,121.9,10,473.59,31518,457,0.0145,3.8676,1.7925,36
2026-06-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,11.63,null,null,2608,33,0.0127,4.4594,1.1876,2
2026-06-14,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,12.85,2,220.1,2581,25,0.0097,4.9787,1.7775,5
2026-06-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11.64,null,null,1314,21,0.016,8.8584,1.1033,null
2026-06-14,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.39,null,null,962,20,0.0208,10.8004,1.462,4
2026-06-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.72,1,61.04,1632,23,0.0141,9.0196,1.1843,4
2026-06-14,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,27.62,2,127.14,2825,44,0.0156,9.777,1.6396,9
2026-06-14,ASUC-(NEW)-PERF-RTG-WARM-ROW,49.32,1,26.77,11876,204,0.0172,4.1529,1.5593,9
2026-06-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.99,null,null,2324,31,0.0133,3.438,1.0993,2
2026-06-14,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,5.68,null,null,1149,16,0.0139,4.9434,1.5464,null
2026-06-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,8.42,null,null,2678,33,0.0123,3.1441,1.1553,1
2026-06-14,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,9.06,null,null,2643,52,0.0197,3.4279,1.7365,null
2026-06-14,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.08,null,null,954,8,0.0084,6.3732,1.148,1
2026-06-14,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6.36,null,null,576,16,0.0278,11.0417,1.5198,null
2026-06-14,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,148.62,5,264.36,21554,102,0.0047,6.8952,1.287,9
2026-06-14,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,182.94,6,476.54,16741,205,0.0122,10.9277,1.7034,38
2026-06-14,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,139.4,1,43.37,12954,48,0.0037,10.7612,1.5641,5
2026-06-14,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,70.6,1,52.05,2345,25,0.0107,30.1066,1.1518,null
2026-06-14,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,70.78,2,260.25,2594,34,0.0131,27.286,1.5702,16
2026-06-14,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,67.82,4,234.22,3477,46,0.0132,19.5053,1.3404,10
2026-06-15,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,478.29,26,1066.96,90578,993,0.011,5.2804,1.2492,95
2026-06-15,ASUC-(ALL)-PERF-KIDS-INTER,733.16,30,1582.74,254296,2166,0.0085,2.8831,1.3354,170
2026-06-15,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,294.04,24,1644.07,34853,492,0.0141,8.4366,2.8833,79
2026-06-15,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,96.63,8,538.06,17205,155,0.009,5.6164,1.3618,25
2026-06-15,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,75.14,1,27.7,28789,948,0.0329,2.61,1.2495,4
2026-06-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,283.8,6,397.39,89527,229,0.0026,3.17,1.4597,49
2026-06-15,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,342.35,13,776.1,27512,300,0.0109,12.4437,1.5942,62
2026-06-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,205.68,5,260.83,72935,610,0.0084,2.82,1.3565,33
2026-06-15,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,281.53,15,575.14,46361,628,0.0135,6.0726,1.6269,61
2026-06-15,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,312.88,11,683.53,65342,287,0.0044,4.7883,1.5493,30
2026-06-15,ASUC-(HISTO)-UK-(UK)-PERF-RTG,254.7,10,778.87,18704,267,0.0143,13.6174,1.6501,26
2026-06-15,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,137.11,2,95.42,11466,85,0.0074,11.958,1.4841,3
2026-06-15,ASUC-(HISTO)-US-(US)-PERF-RTG,169.64,7,490.88,7721,93,0.012,21.9712,1.5523,16
2026-06-15,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8.55,null,null,675,13,0.0193,12.6667,1.1383,null
