date,campaign_name,landing_page_views,initiate_checkout
2026-05-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23,1
2026-05-22,ASUC-(NEW)-PERF-RTG-WARM-ROW,88,5
2026-05-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,13,1
2026-05-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,7,
2026-05-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,47,
2026-05-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,28,
2026-05-22,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,16,
2026-05-22,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,1,
2026-05-22,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,101,7
2026-05-22,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,109,4
2026-05-23,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1666,78
2026-05-23,ASUC-(ALL)-PERF-KIDS-INTER,708,60
2026-05-23,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,241,34
2026-05-23,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,48,5
2026-05-23,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,50,2
2026-05-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,227,26
2026-05-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,321,26
2026-05-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,206,16
2026-05-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,268,24
2026-05-23,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,203,10
2026-05-23,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,144,10
2026-05-23,ASUC-(HISTO)-UK-(UK)-PERF-RTG,193,15
2026-05-23,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,79,2
2026-05-23,ASUC-(HISTO)-US-(US)-PERF-RTG,110,8
2026-05-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5,
2026-05-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10,
2026-05-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,56,8
2026-05-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32,
2026-05-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,116,7
2026-05-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,74,5
2026-05-23,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,38,1
2026-05-23,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,21,4
2026-05-23,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,420,17
2026-05-23,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,262,9
2026-05-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,149,8
2026-05-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,87,4
2026-05-23,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,230,8
2026-05-23,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,164,24
2026-05-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5,
2026-05-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,4,
2026-05-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,22,2
2026-05-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10,
2026-05-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16,3
2026-05-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,26,
2026-05-23,ASUC-(NEW)-PERF-RTG-WARM-ROW,106,7
2026-05-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9,2
2026-05-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,12,1
2026-05-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,39,1
2026-05-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,51,3
2026-05-23,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,12,
2026-05-23,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,8,
2026-05-23,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,87,2
2026-05-23,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,136,8
2026-05-24,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1399,48
2026-05-24,ASUC-(ALL)-PERF-KIDS-INTER,686,80
2026-05-24,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,277,34
2026-05-24,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,58,13
2026-05-24,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,59,4
2026-05-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,254,23
2026-05-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,305,30
2026-05-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,191,22
2026-05-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,421,31
2026-05-24,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,154,12
2026-05-24,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,141,16
2026-05-24,ASUC-(HISTO)-UK-(UK)-PERF-RTG,218,20
2026-05-24,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,69,4
2026-05-24,ASUC-(HISTO)-US-(US)-PERF-RTG,183,11
2026-05-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7,
2026-05-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12,
2026-05-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,70,3
2026-05-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,45,5
2026-05-24,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,142,16
2026-05-24,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,96,14
2026-05-24,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,47,
2026-05-24,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,36,2
2026-05-24,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,642,12
2026-05-24,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,377,27
2026-05-24,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,126,7
2026-05-24,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,134,5
2026-05-24,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,320,17
2026-05-24,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,187,22
2026-05-24,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9,
2026-05-24,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,12,1
2026-05-24,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,30,1
2026-05-24,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,14,2
2026-05-24,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,28,2
2026-05-24,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,37,3
2026-05-24,ASUC-(NEW)-PERF-RTG-WARM-ROW,129,7
2026-05-24,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,30,6
2026-05-24,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,27,1
2026-05-24,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,57,4
2026-05-24,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,25,1
2026-05-24,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,29,2
2026-05-24,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,16,
2026-05-24,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,134,9
2026-05-24,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,116,12
2026-05-25,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1515,59
2026-05-25,ASUC-(ALL)-PERF-KIDS-INTER,801,119
2026-05-25,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,218,30
2026-05-25,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,61,28
2026-05-25,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,41,4
2026-05-25,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,269,14
2026-05-25,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,263,50
2026-05-25,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,184,21
2026-05-25,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,464,44
2026-05-25,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,144,2
2026-05-25,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,122,12
2026-05-25,ASUC-(HISTO)-UK-(UK)-PERF-RTG,171,28
2026-05-25,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,52,3
2026-05-25,ASUC-(HISTO)-US-(US)-PERF-RTG,129,8
2026-05-25,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5,
2026-05-25,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15,1
2026-05-25,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,85,9
2026-05-25,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,43,4
2026-05-25,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,180,13
2026-05-25,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,71,18
2026-05-25,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,30,1
2026-05-25,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,42,7
2026-05-25,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,499,28
2026-05-25,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,350,22
2026-05-25,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,121,8
2026-05-25,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,92,5
2026-05-25,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,221,13
2026-05-25,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,203,10
2026-05-25,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,3,
2026-05-25,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,13,
2026-05-25,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,22,1
2026-05-25,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,22,2
2026-05-25,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,11,1
2026-05-25,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,22,3
2026-05-25,ASUC-(NEW)-PERF-RTG-WARM-ROW,86,8
2026-05-25,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10,1
2026-05-25,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,12,1
2026-05-25,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,22,
2026-05-25,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,21,2
2026-05-25,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,18,
2026-05-25,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,16,
2026-05-25,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,139,16
2026-05-25,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,84,7
2026-05-26,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1362,60
2026-05-26,ASUC-(ALL)-PERF-KIDS-INTER,537,100
2026-05-26,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,229,37
2026-05-26,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,54,13
2026-05-26,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,47,10
2026-05-26,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,147,4
2026-05-26,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,230,25
2026-05-26,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,83,9
2026-05-26,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,311,19
2026-05-26,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,121,10
2026-05-26,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,93,10
2026-05-26,ASUC-(HISTO)-UK-(UK)-PERF-RTG,164,17
2026-05-26,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,44,4
2026-05-26,ASUC-(HISTO)-US-(US)-PERF-RTG,75,4
2026-05-26,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,3,1
2026-05-26,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,4,1
2026-05-26,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,60,10
2026-05-26,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32,7
2026-05-26,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,51,2
2026-05-26,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,54,5
2026-05-26,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,16,1
2026-05-26,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,24,
2026-05-26,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,396,38
2026-05-26,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,278,15
2026-05-26,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,85,7
2026-05-26,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,65,5
2026-05-26,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,296,12
2026-05-26,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,128,7
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,,
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8,1
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6,
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,5,1
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,9,
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,17,1
2026-05-26,ASUC-(NEW)-PERF-RTG-WARM-ROW,36,1
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,6,
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,3,
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,24,2
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,36,3
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6,
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4,
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,64,4
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,74,9
2026-05-27,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1384,56
2026-05-27,ASUC-(ALL)-PERF-KIDS-INTER,347,84
2026-05-27,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,226,45
2026-05-27,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,59,14
2026-05-27,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,38,2
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,356,21
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,201,25
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,115,11
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,256,27
2026-05-27,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,127,10
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,72,9
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-RTG,145,12
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,62,4
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-RTG,71,4
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6,1
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,15,
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,75,2
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,30,8
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,101,17
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,57,3
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,7,
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,25,4
2026-05-27,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,701,24
2026-05-27,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,344,19
2026-05-27,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,107,5
2026-05-27,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,108,14
2026-05-27,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,180,8
2026-05-27,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,167,4
2026-05-27,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,2,
2026-05-27,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7,
2026-05-27,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11,1
2026-05-27,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,26,1
2026-05-27,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,19,
2026-05-27,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,28,4
2026-05-27,ASUC-(NEW)-PERF-RTG-WARM-ROW,62,10
2026-05-27,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7,
2026-05-27,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,17,1
2026-05-27,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,12,1
2026-05-27,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,28,2
2026-05-27,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,23,
2026-05-27,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5,1
2026-05-27,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,113,10
2026-05-27,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,83,13
2026-05-28,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,949,75
2026-05-28,ASUC-(ALL)-PERF-KIDS-INTER,374,73
2026-05-28,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,204,37
2026-05-28,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,61,7
2026-05-28,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,29,4
2026-05-28,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,278,27
2026-05-28,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,228,18
2026-05-28,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,84,13
2026-05-28,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,269,30
2026-05-28,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,57,3
2026-05-28,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,85,4
2026-05-28,ASUC-(HISTO)-UK-(UK)-PERF-RTG,142,21
2026-05-28,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,42,2
2026-05-28,ASUC-(HISTO)-US-(US)-PERF-RTG,72,6
2026-05-28,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,4,
2026-05-28,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,19,
2026-05-28,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,59,1
2026-05-28,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,26,2
2026-05-28,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,74,1
2026-05-28,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,38,1
2026-05-28,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,17,6
2026-05-28,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,18,3
2026-05-28,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,613,15
2026-05-28,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,323,24
2026-05-28,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,114,11
2026-05-28,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,79,7
2026-05-28,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,155,8
2026-05-28,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,167,12
2026-05-28,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,10,
2026-05-28,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,4,1
2026-05-28,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5,1
2026-05-28,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,18,
2026-05-28,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,7,
2026-05-28,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,21,4
2026-05-28,ASUC-(NEW)-PERF-RTG-WARM-ROW,61,4
2026-05-28,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,12,
2026-05-28,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,15,
2026-05-28,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,16,
2026-05-28,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,33,6
2026-05-28,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,14,
2026-05-28,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,9,
2026-05-28,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,72,3
2026-05-28,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,90,19
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,31,
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,12,1
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,6,
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,15,
2026-05-29,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,625,20
2026-05-29,ASUC-(ALL)-PERF-KIDS-INTER,373,84
2026-05-29,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,243,40
2026-05-29,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,47,14
2026-05-29,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,32,7
2026-05-29,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,205,26
2026-05-29,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,190,27
2026-05-29,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,107,19
2026-05-29,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,223,26
2026-05-29,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,,
2026-05-29,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,106,7
2026-05-29,ASUC-(HISTO)-UK-(UK)-PERF-RTG,137,5
2026-05-29,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,28,2
2026-05-29,ASUC-(HISTO)-US-(US)-PERF-RTG,41,7
2026-05-29,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6,
2026-05-29,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11,1
2026-05-29,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,50,10
2026-05-29,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,30,
2026-05-29,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,71,4
2026-05-29,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,44,9
2026-05-29,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,11,
2026-05-29,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,23,2
2026-05-29,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,356,18
2026-05-29,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,243,9
2026-05-29,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,116,5
2026-05-29,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,96,
2026-05-29,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,92,3
2026-05-29,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,150,8
2026-05-29,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,4,
2026-05-29,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,4,
2026-05-29,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5,
2026-05-29,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9,
2026-05-29,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,21,2
2026-05-29,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,20,1
2026-05-29,ASUC-(NEW)-PERF-RTG-WARM-ROW,66,1
2026-05-29,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7,1
2026-05-29,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,13,
2026-05-29,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,18,
2026-05-29,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,17,1
2026-05-29,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,,
2026-05-29,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,15,
2026-05-29,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,105,1
2026-05-29,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,91,2
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,35,1
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,24,
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,3,
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,19,
